0x3b5b4611085d527f991f0eebbd3c0adc5ce1e9ef,59178100000000000000,108,0x928Ed67a967e2e1aa0F8737ef52EF8055574e5E1,QmZBB7jrqHc3pG6QmYGqz49nZoizi5Ddqz1R4V3GQLcet7
0x72534b92c950b9d4739919bfd5facd81397178eb,113000000000000000000,109,0xde6412E5F3845926948CAf890CA8192680cdFf96,QmahJvgUYAKJdhYiDMEcENQvFNoqYCA6gvJsTynv49GUMh
0x3e448909fc3f9d1044dbef478482a5d1d064efe0,28086158877920500000000,110,0x7224A7953C28895476708Ba1f8A4b00de105Fd50,QmczN2xhh9jN8Ex3SdsezM3xpxNjsnTi1XpQ7E9DiNGfxL
0x45c4224f1adbb8779478cd2f8c420c7f62698220,1746149197759420000000,111,0x0B42f160f761708f6635c9451878e5914094BFbF,QmRGfCtmtXWybwBAyHCNVqcNfFr5tezmJU8qMYuPMUcdxx
0x80fba1f1f11b7f4e2bbf0197da045fb82002c9da,11981624305691800000000,112,0xbe25C2896e95dEc166B7dfC0ccdf91FBFfE73a4D,QmZ5XJ3dirPU3cdpH6wk5xPyLK5FptW674xcp1sFhTFKPP
0xdd6b62a1a893edd191609d18f35046017ca9d528,2627936555236500000000,113,0x57f72057a534ea2677fcaaBFEBB7C49eEDDBCD38,QmRH896Bg65fEGnK6D75yUmtZPitDLmdd9LXJN8PpqCPt6
0x2a5cafd3d0d29eb528a377f7d6704103e26b0c0f,3660797260443470000000,114,0xDD20877abf271D6bA0D724ba3309ABAdBf13aE23,QmQshrkcTgMY8wxpsfv4Tbwn7XEmgCK3zA6jVMNawjsHaJ
0xb310e66dc463a595a5ced4935d4830235e0bd3cf,337751816305348000000,115,0xee704D1cf1D1b4dcd7267257930995c943fEe852,QmWvLNfp8DxLQrWCtZ4HjHooNfdqrs1anV4gNrETBf1F8R
0xd2f1294d3899d52e68d4947601c85b161a260713,4032624739440630000000,116,0x6D3ebDfE8259B31a900F329Ff6B41A8310Cc34f3,QmPVa7FQGZk2Ki7YWuvAk1MdGrKhGeBernk4LaSygfeaCx
0x5951bbbcd6ffe9f599a83929f37d80a03b4d6260,169799124342268000000000,117,0xc6bA6E98F493189089791Ad488aF1FB70D0e102d,QmPQJM65sbjDKxWxTTM9yfAixNkWcjx9wN9eaP1CwqNfMP
0xd39ec0556b27bea894718c981470a15724278585,17421324298752200000000,118,0x1304657a129b59daA2aE5C8656b452964a7260ba,QmRpkGggaSwacg4WVNburDFgHQhcagKqAopjG71USbguKt
0x0e997fb7e026e478eb1eb702ac68baddf1a4d0b2,293362339161894000000,119,0x5e2B964FB2cFddc9D8817e11fa745CA67678C034,QmZa8xFAb28AE9LYYqXdtDQqzsmktokCCUTasCyRPyEABc
0x325409632bccffac706d378a2eca57cafa21ab11,23746637610901900000000,120,0x1D0993Fd1843B2469F4ad5d5bA20EFee62b4dCf6,QmRhrmWLzvxx52CSvqgCgxNsU4uyE6TG2S5fHv5WgW3WbY
